Date,Open,High,Low,Close,Volume,Market Cap
2014-08-23,0.001491,0.0014960000000000002,0.001485,0.0014939999999999999,23,49158
2014-08-24,0.001495,0.001539,0.001492,0.001525,8,49302
2014-08-25,0.001525,0.002019,0.001248,0.00201,8,50294
2014-08-26,0.00201,0.0020469999999999998,0.001413,0.002046,21,66324
2014-08-27,0.002049,0.0020829999999999998,0.0020440000000000002,0.002045,1,67610
2014-08-28,0.0020440000000000002,0.002065,0.001521,0.001523,15,67468
2014-08-29,0.001525,0.001791,0.001511,0.0017800000000000001,6,50373
2014-08-30,0.0017800000000000001,0.002022,0.001564,0.002017,80,58809
2014-08-31,0.002012,0.00202,0.001662,0.0016719999999999999,1,66474
2014-09-01,0.0016719999999999999,0.0028829999999999997,0.001338,0.0028399999999999996,133,55270
2014-09-02,0.002837,0.0033810000000000003,0.001906,0.0033420000000000004,134,93816
2014-09-03,0.0033380000000000003,0.003597,0.0013460000000000002,0.003462,264,110411
2014-09-04,0.0034630000000000004,0.003508,0.0034,0.003423,0,114581
2014-09-05,0.003423,0.003672,0.002441,0.0036200000000000004,6,113268
2014-09-06,0.0036200000000000004,0.003635,0.003618,0.003632,0,119835
2014-09-07,0.001939,0.0034159999999999998,0.001939,0.0033759999999999997,131,64199
2014-09-08,0.0033729999999999997,0.006659999999999999,0.001641,0.005752,47,111684
2014-09-09,0.005756,0.005757,0.0039770000000000005,0.00404,68,190626
2014-09-10,0.0040420000000000005,0.004845,0.004039,0.00477,299,133897
2014-09-11,0.004772,0.006154,0.004053,0.006152,2126,158145
2014-09-12,0.00615,0.006179,0.00404,0.004061,176,203857
2014-09-13,0.004061,0.004213000000000001,0.004038,0.004184,250,134633
2014-09-14,0.004185,0.005164,0.004055,0.004062,9,138757
2014-09-15,0.004061,0.004954999999999999,0.003783,0.0037939999999999996,511,134661
2014-09-16,0.00379,0.0042439999999999995,0.003508,0.003515,816,125692
2014-09-17,0.003514,0.004816,0.0032020000000000004,0.003669,875,116556
2014-09-18,0.003665,0.004336,0.003041,0.004202,904,121574
2014-09-19,0.0041979999999999995,0.004235,0.003403,0.003411,0,139297
2014-09-20,0.0034100000000000003,0.003624,0.002712,0.002858,55,113148
2014-09-21,0.002853,0.003254,0.002552,0.002576,2,94671
2014-09-22,0.002578,0.004045,0.002565,0.004007,813,85596
2014-09-23,0.004007,0.004034,0.0033689999999999996,0.0037070000000000002,680,133071
2014-09-24,0.0037070000000000002,0.003718,0.003582,0.0037049999999999995,30,123144
2014-09-25,0.002925,0.002925,0.0028699999999999997,0.002915,1,97182
2014-09-26,0.002915,0.00305,0.002878,0.0030329999999999997,0,96895
2014-09-27,0.0030269999999999997,0.0033770000000000002,0.002993,0.0031079999999999997,1,100614
2014-09-28,0.003107,0.005519,0.0031,0.0035789999999999997,32,103306
2014-09-29,0.0035770000000000003,0.005342,0.002652,0.005243,403,118933
2014-09-30,0.005252000000000001,0.005307,0.0045969999999999995,0.0046630000000000005,2,174666
2014-10-01,0.0046689999999999995,0.009633,0.003646,0.009581999999999999,255,155311
2014-10-02,0.008867,0.150535,0.0033759999999999997,0.044253,3923,294995
2014-10-03,0.044265,0.044634,0.005632,0.008805,1065,1473480
2014-10-04,0.008814,0.016878999999999998,0.007169,0.007234999999999999,68,293528
2014-10-05,0.007236,0.008563,0.005287,0.008394,1298,241081
2014-10-06,0.00839,0.011763,0.007783,0.008904,31,279671
2014-10-07,0.008918,0.011795,0.008255,0.008791,1055,297343
2014-10-08,0.008789,0.01165,0.008529,0.008805,23,293078
2014-10-09,0.0088,0.012669,0.008685,0.01207,10,293512
2014-10-10,0.012059,0.012123,0.008849,0.009762,515,402253
2014-10-11,0.009757,0.009914,0.005699,0.006164,9,325520
2014-10-12,0.006169,0.008348000000000001,0.006057,0.008328,0,205873
2014-10-13,0.008314,0.008314,0.006712999999999999,0.007084999999999999,1,277520
2014-10-14,0.007108,0.007441,0.005721,0.007261,154,237286
2014-10-15,0.0072629999999999995,0.009887,0.007157999999999999,0.009858,1001,242515
2014-10-16,0.009852,0.009959,0.0032840000000000005,0.0057799999999999995,761,329003
2014-10-17,0.005783,0.010196,0.005631000000000001,0.01015,245,193156
2014-10-18,0.010156,0.010452,0.006318,0.010354,48,339236
2014-10-19,0.010348999999999999,0.011787,0.010283,0.010518000000000001,2400,345772
2014-10-20,0.010509000000000001,0.012752,0.009531999999999999,0.009571,1000,351207
2014-10-21,0.009559999999999999,0.012891,0.009267000000000001,0.009275,358,319555
2014-10-22,0.009267000000000001,0.010939,0.008895,0.010501,20,309807
2014-10-23,0.010496,0.010911,0.008579,0.00861,1130,350970
2014-10-24,0.008614,0.010454000000000001,0.008495,0.008692,853,288091
2014-10-25,0.008699,0.011483,0.008347,0.008683,507,291006
2014-10-26,0.008688,0.012164,0.008502,0.008692,930,290836
2014-10-27,0.008694,0.008966,0.00853,0.008545,319,291156
2014-10-28,0.008551000000000001,0.011347,0.008537999999999999,0.00894,1271,286456
2014-10-29,0.008927,0.009114,0.008383,0.008389,101,299148
2014-10-30,0.008392,0.010367,0.00838,0.008636,530,281310
2014-10-31,0.008629000000000001,0.010582,0.006745999999999999,0.00677,687,289345
2014-11-01,0.006776000000000001,0.0068319999999999995,0.006566,0.006783,269,227305
2014-11-02,0.006790000000000001,0.008860999999999999,0.006768000000000001,0.008799,427,227816
2014-11-03,0.008790000000000001,0.009018,0.006751999999999999,0.007209,588,295007
2014-11-04,0.007201000000000001,0.008032,0.006864,0.008013,403,241704
2014-11-05,0.008017,0.008412000000000001,0.007033,0.008317,396,269146
2014-11-06,0.008317,0.008417000000000001,0.007368,0.0076760000000000005,344,279260
2014-11-07,0.0076879999999999995,0.007916,0.007281,0.007894,325,258260
2014-11-08,0.007888,0.015853,0.007888,0.008301000000000001,340,265029
2014-11-09,0.008298,0.013614,0.007531,0.007629,514,278776
2014-11-10,0.007608,0.008038,0.006313,0.00799,136,255607
2014-11-11,0.007967,0.010289,0.007967,0.010287000000000001,91,267773
2014-11-12,0.010295,0.011579,0.006642,0.011414,108,346109
2014-11-13,0.011514,0.012319,0.010742,0.011267000000000001,0,387201
2014-11-14,0.011205,0.011228,0.006991,0.009898,54,376861
2014-11-15,0.009943,0.010295,0.006934,0.010152,193,334432
2014-11-16,0.010114,0.010551000000000001,0.00762,0.010431999999999999,40,340176
2014-11-17,0.010444,0.011034,0.008097,0.009302,217,351421
2014-11-18,0.009311,0.012535,0.007214,0.007639,119,313398
2014-11-19,0.007612000000000001,0.012102,0.007612000000000001,0.009181,2,256235
2014-11-20,0.009175,0.009217,0.008584,0.008586,0,308962
2014-11-21,0.010995999999999999,0.011042,0.010484,0.010525,6,370423
2014-11-22,0.010548,0.010904,0.006024,0.006028,153,355376
2014-11-23,0.006032,0.006716,0.006032,0.006657,4,203320
2014-11-24,0.006645,0.008906,0.0066370000000000005,0.008669,278,224057
2014-11-25,0.008668,0.010443000000000001,0.007428,0.009008,957,292352
2014-11-26,0.009023999999999999,0.009972,0.008106,0.009945,110,304465
2014-11-27,0.010001999999999999,0.01093,0.009965,0.010905,2,337546
2014-11-28,0.010896,0.010920000000000001,0.007886,0.008282,166,367813
2014-11-29,0.008275,0.008527,0.008223999999999999,0.008468999999999999,2,279392
2014-12-01,0.008364,0.008387,0.008013,0.008343000000000001,249,282490
2014-12-02,0.008343000000000001,0.008449,0.006951000000000001,0.006963,127,281808
2014-12-03,0.0069700000000000005,0.008356,0.006836,0.008249,6,235476
2014-12-04,0.008265,0.008993000000000001,0.008253,0.008904,85,279256
2014-12-05,0.0089,0.00948,0.008222,0.009420999999999999,407,300769
2014-12-06,0.009419,0.009755,0.009274,0.009744,10,318295
2014-12-07,0.009746,0.010138,0.009705,0.010128,86,329395
2014-12-08,0.010124,0.010153,0.009807,0.009807999999999999,363,342238
2014-12-09,0.009807,0.009839,0.008686,0.009623,532,331575
2014-12-10,0.009622,0.0098,0.008038,0.008836,1899,325373
2014-12-11,0.008785,0.010912,0.007811,0.010911,606,297176
2014-12-12,0.008839,0.010523000000000001,0.008783,0.010223999999999999,802,299116
2014-12-13,0.010218999999999999,0.010818000000000001,0.008681,0.010768999999999999,2251,345886
2014-12-14,0.010748,0.01113,0.009406,0.011076,57,363909
2014-12-15,0.011068000000000001,0.011201000000000001,0.009354000000000001,0.010702,1359,374799
2014-12-16,0.010712000000000001,0.012211,0.009332,0.010139,824,362797
2014-12-17,0.010131999999999999,0.01211,0.009791,0.009916,243,343213
2014-12-18,0.009917,0.011681,0.009564,0.010896,24,335949
2014-12-19,0.010888,0.010912,0.006543000000000001,0.006675,45,368985
2014-12-20,0.006670000000000001,0.006922,0.0066370000000000005,0.006867,46,226069
2014-12-25,0.006755,0.009555,0.006666,0.0070209999999999995,3,229232
2014-12-26,0.007025,0.009926,0.006481000000000001,0.007542,41,238444
2014-12-27,0.007534000000000001,0.0098,0.006337,0.006403,31,255820
2014-12-28,0.006409000000000001,0.007361,0.006327,0.006792,173,217651
2014-12-29,0.006802,0.006856999999999999,0.006312,0.006319,87,231070
2014-12-30,0.00632,0.006357,0.006243,0.006255,852,214748
2014-12-31,0.006259000000000001,0.006445,0.0062450000000000006,0.006445,0,212714
2015-01-01,0.00645,0.00645,0.006383,0.0063880000000000004,0,219253
2015-01-02,0.006319,0.006358,0.006312,0.006342,19,214824
2015-01-03,0.006338,0.006344,0.005658,0.005658,11,215482
2015-01-04,0.005659,0.005762,0.005023,0.005152,22,192453
2015-01-05,0.005169,0.005397,0.0026079999999999996,0.002882,90,175829
2015-01-06,0.0028829999999999997,0.003022,0.002863,0.003008,10,98098
2015-01-07,0.003007,0.003851,0.002975,0.0038350000000000003,8,102311
2015-01-08,0.003833,0.006924,0.003739,0.006744,6,130572
2015-01-09,0.0067209999999999995,0.006929,0.004531,0.006848999999999999,16,228990
2015-01-10,0.006912000000000001,0.006912000000000001,0.004703,0.004707,1,235536
2015-01-11,0.004704,0.006431999999999999,0.004695,0.004793,22,160337
2015-01-12,0.004801,0.004908,0.004784,0.0048200000000000005,7,163695
2015-01-13,0.0048130000000000004,0.048454000000000004,0.003407,0.025068,14186,164126
2015-01-14,0.013444999999999999,0.034842000000000005,0.013013999999999998,0.023153,7276,458802
2015-01-15,0.022997,0.027275,0.006571,0.019599000000000002,377,785222
2015-01-16,0.019527000000000003,0.020368,0.010603,0.016646,170,666838
2015-01-17,0.016625,0.01789,0.009979,0.010961,113,567783
2015-01-18,0.011005,0.015090000000000001,0.010709,0.014724000000000001,254,375874
2015-01-19,0.014803,0.015041999999999998,0.010884999999999999,0.011173,99,505650
2015-01-20,0.011071,0.011192,0.009022,0.009509,126,378170
2015-01-21,0.009512,0.016464,0.006718000000000001,0.012320000000000001,650,324946
2015-01-22,0.012343999999999999,0.016381,0.009543000000000001,0.009934,95,421720
2015-01-23,0.009937999999999999,0.014091,0.009584,0.011646,219,339581
2015-01-24,0.011637,0.016876,0.010814,0.016850999999999998,259,397679
2015-01-25,0.016817,0.017332,0.010734,0.017240000000000002,356,574796
2015-01-26,0.017265,0.020992,0.011531999999999999,0.011759,1007,590132
2015-01-27,0.011746,0.016891999999999997,0.011004,0.016728,129,401583
2015-01-28,0.01672,0.016922,0.009770000000000001,0.010065000000000001,22,571736
2015-01-29,0.010041,0.015041999999999998,0.009491,0.010043,493,343432
2015-01-30,0.010011,0.014783000000000001,0.009922,0.010529,27,342503
2015-01-31,0.01053,0.014571,0.009085,0.009133,777,360302
2015-02-01,0.009108,0.009198,0.007166,0.007946,7,311727
2015-02-02,0.007929,0.011382,0.007804000000000001,0.011208,16,271432
2015-02-03,0.011197,0.011559999999999999,0.009431,0.009542,11,383330
2015-02-04,0.009548000000000001,0.010548,0.009289,0.009509,263,326895
2015-02-05,0.009509,0.010062999999999999,0.009029,0.00933,95,325677
2015-02-06,0.009336,0.009693,0.009093,0.009345000000000001,16,319816
2015-02-07,0.009346,0.009684,0.009346,0.009576000000000001,198,320406
2015-02-08,0.009574,0.009789,0.00913,0.009226999999999999,82,328273
2015-02-09,0.009226999999999999,0.00925,0.008962999999999999,0.009079,59,313808
2015-02-10,0.009091,0.009409,0.007718000000000001,0.007858,89,311770
2015-02-11,0.00785,0.007978,0.007784999999999999,0.007818,129,269293
2015-02-12,0.007825,0.009834,0.007773,0.007918000000000001,330,268515
2015-02-13,0.007923999999999999,0.008584,0.007906,0.008414,111,271956
2015-02-14,0.008412000000000001,0.010768999999999999,0.008412000000000001,0.009212,11,288910
2015-02-15,0.009197,0.009669,0.008145999999999999,0.00835,24,315950
2015-02-16,0.00839,0.009403,0.008183,0.00835,28,288301
2015-02-17,0.008355,0.008782,0.008301000000000001,0.008699,159,287138
2015-02-18,0.008704,0.008727,0.008302,0.008440000000000001,0,299190
2015-02-19,0.008444,0.008662999999999999,0.008418,0.008593,122,290282
2015-02-20,0.008578,0.008822,0.008543,0.008714,0,294931
2015-02-21,0.008703,0.008796,0.007789,0.00782,34,299250
2015-02-22,0.007825,0.00851,0.007506999999999999,0.008499,2,269143
2015-02-23,0.008493,0.00854,0.00744,0.007638,235,292149
2015-02-24,0.007645,0.007677,0.0075650000000000005,0.007640999999999999,47,263019
2015-02-25,0.007640000000000001,0.007659,0.007537,0.0075959999999999995,60,262883
2015-02-26,0.007599,0.007606999999999999,0.007495999999999999,0.00757,13,261537
2015-02-27,0.007566,0.008213,0.007527,0.007624,12,260421
2015-02-28,0.007622,0.007648,0.007492,0.0076359999999999996,32,262412
2015-03-01,0.0076359999999999996,0.00837,0.007384999999999999,0.008329000000000001,254,262920
2015-03-02,0.008324,0.008436,0.007770999999999999,0.008268000000000001,12,286704
2015-03-03,0.00827,0.008385,0.007115000000000001,0.007325,509,284896
2015-03-04,0.007324,0.007390000000000001,0.006971,0.007109999999999999,27,252347
2015-03-05,0.0071,0.0073230000000000005,0.006884,0.007175,44,244671
2015-03-06,0.007181,0.007220999999999999,0.00702,0.007088,72,247505
2015-03-07,0.007091,0.007111,0.007023000000000001,0.0071010000000000005,72,244465
2015-04-29,0.011261,0.011304999999999999,0.005059,0.005074,0,393464
2015-04-30,0.005069,0.006333,0.005051,0.006332,77,177133
2015-05-01,0.006332,0.011612,0.005435,0.005442,357,221247
2015-05-02,0.005442,0.011868,0.005071,0.011868,3623,190152
2015-05-03,0.011868,0.01187,0.00515,0.01179,1561,414687
2015-05-04,0.01179,0.01188,0.00513,0.010879999999999999,4248,411962
2015-05-05,0.010879999999999999,0.010879999999999999,0.0061,0.01085,3430,380165
2015-05-06,0.01085,0.01085,0.00701,0.010787,1473,379117
2015-05-07,0.010787,0.010787999999999999,0.002427,0.007,565,376926
2015-05-08,0.007,0.02,0.007,0.02,2500,245248
2015-05-09,0.02,0.02,0.006697,0.010331,954,700947
2015-05-10,0.010331,0.010331,0.006693999999999999,0.01,1080,362218
2015-05-11,0.01,0.01,0.0066,0.00997,559,350720
2015-05-12,0.00997,0.00997,0.0067,0.00993,666,349725
2015-05-13,0.00993,0.00999,0.00671,0.0085,184,348361
2015-05-14,0.0085,0.0095,0.007090000000000001,0.0077,75,298220
2015-05-15,0.0077,0.00949,0.0077,0.008634999999999999,184,270173
2015-05-16,0.008634999999999999,0.008865999999999999,0.007405,0.008865999999999999,134,303016
2015-05-17,0.008865999999999999,0.00899,0.008,0.00899,16,311192
2015-05-18,0.00899,0.00946,0.00899,0.00946,139,315635
2015-05-19,0.00946,0.00946,0.0085,0.0085,6,332210
2015-05-20,0.0085,0.009,0.0085,0.009,803,298515
2015-05-21,0.009,0.0094,0.0086,0.0094,460,316103
2015-05-22,0.0094,0.0094,0.009,0.009,136,330186
2015-05-23,0.009,0.009208,0.008858,0.008959,255,316336
2015-05-24,0.008958,0.0093,0.00851,0.0093,699,314905
2015-05-25,0.0093,0.0093,0.00851,0.0093,112,326949
2015-05-26,0.0093,0.0093,0.008515,0.008516,131,326973
2015-05-27,0.008516,0.009340000000000001,0.008515,0.0093,3169,299426
2015-05-28,0.0093,0.00933,0.00852,0.00853,4030,327057
2015-05-29,0.00853,0.00941,0.008308,0.008437,4208,300029
2015-05-30,0.008437,0.009427,0.007908,0.008089,1274,296840
2015-05-31,0.008087,0.009458,0.0072629999999999995,0.009438,1408,284562
2015-06-01,0.009441,0.009467,0.008803,0.009236,1519,332259
2015-06-02,0.009236,0.009531999999999999,0.008343999999999999,0.008754999999999999,409,325102
2015-06-03,0.008754999999999999,0.009283,0.0070090000000000005,0.009283,777,308200
2015-06-04,0.009283,0.016631,0.008579,0.010249,6521,326819
2015-06-05,0.010249,0.017038,0.00921,0.016819999999999998,17545,360892
2015-06-06,0.016818,0.019094999999999997,0.00877,0.011714,1543,592564
2015-06-07,0.011714,0.012006000000000001,0.009196,0.009355,294,412819
2015-06-08,0.009343,0.011043,0.009342,0.009491,33,329575
2015-06-09,0.009491,0.013484999999999999,0.009021,0.012842,2098,335096
2015-06-10,0.012838999999999998,0.013247,0.010895,0.011262000000000001,509,453580
2015-06-11,0.011261,0.012227,0.009414,0.012226,701,397969
2015-06-12,0.012226,0.012273000000000001,0.009594,0.010116,1354,432249
2015-06-13,0.010112999999999999,0.010533,0.009703,0.009809,465,357602
2015-06-14,0.009812000000000001,0.012831,0.009812000000000001,0.01228,288,347087
2015-06-15,0.01228,0.013668000000000001,0.012084000000000001,0.012097,1011,434441
2015-06-16,0.012095999999999999,0.012805,0.010829,0.012805,363,427953
2015-06-17,0.012819,0.014818000000000001,0.011475,0.012126999999999999,90,453654
2015-06-18,0.012133,0.015059000000000001,0.011947,0.013696999999999999,7054,429515
2015-06-19,0.013702,0.01518,0.011899,0.0151,110,485186
2015-06-20,0.015105,0.015105,0.012324,0.014348,2805,535009
2015-06-21,0.014348,0.017272,0.012478,0.014497,1426,508254
2015-06-22,0.014497,0.016232,0.013206,0.014412000000000001,306,513803
2015-06-23,0.014412000000000001,0.015336,0.0117,0.014299000000000001,204,510974
2015-06-24,0.014297,0.015055,0.014195,0.014480000000000002,132,507061
2015-06-25,0.014478999999999999,0.015172999999999999,0.013661000000000001,0.014268000000000001,1718,513609
2015-06-26,0.014271,0.014925999999999998,0.013341999999999998,0.014921,480,506306
2015-06-27,0.014921,0.01709,0.014906,0.017049,2255,529427
2015-06-28,0.017048,0.017048,0.015775,0.016383,5498,604955
2015-06-29,0.016384,0.017458,0.013493999999999999,0.015456999999999999,3770,581552
2015-06-30,0.015458000000000001,0.017342,0.0146,0.014933000000000002,495,548754
2015-07-01,0.014931,0.090784,0.013569999999999999,0.015964,13555,530128
2015-07-02,0.015962999999999998,0.017148,0.014538999999999998,0.016819,2031,566839
2015-07-03,0.016815,0.01741,0.012255,0.016468,761,597154
2015-07-04,0.016472999999999998,0.016614,0.015461,0.015652000000000003,826,585130
2015-07-05,0.01565,0.017608000000000002,0.015415,0.015472999999999999,595,555971
2015-07-06,0.015477000000000001,0.016304,0.012693000000000001,0.016087,838,549913
2015-07-07,0.016086000000000003,0.017371,0.014286000000000002,0.016730000000000002,319,571682
2015-07-08,0.016715999999999998,0.017286000000000003,0.014406,0.014509999999999999,455,594147
2015-07-09,0.014515,0.015971,0.012830000000000001,0.012931,145,516046
2015-07-10,0.012922,0.017054,0.012763,0.01291,763,459537
2015-07-11,0.012909,0.016333,0.0129,0.015707,882,459257
2015-07-12,0.015707,0.018563999999999997,0.0157,0.016261,152,558950
2015-07-13,0.016258,0.017601,0.016132,0.017179,404,578688
2015-07-14,0.017179,0.017209000000000002,0.013019,0.013019,168,611688
2015-07-15,0.013013,0.015394,0.013013,0.014775,796,463538
2015-07-16,0.014777,0.017567,0.011507,0.016228,632,526568
2015-07-17,0.016228,0.017083,0.012901,0.015118000000000001,745,578458
2015-07-18,0.015116999999999998,0.015122,0.010098000000000001,0.010124,154,538993
2015-07-19,0.01012,0.015699,0.01011,0.012733,328,360951
2015-07-20,0.012736,0.01521,0.008598999999999999,0.01521,1207,454466
2015-07-21,0.015224000000000001,0.015352000000000001,0.014833,0.014854,291,543362
2015-07-22,0.014844,0.014962999999999999,0.013940000000000001,0.014962999999999999,552,529939
2015-07-23,0.014962,0.015568,0.011212,0.011218,67,534314
2015-07-24,0.011218,0.066334,0.009079,0.009108,340,400703
2015-07-25,0.009105,0.014033000000000002,0.007774,0.013991,498,325281
2015-07-26,0.01399,0.014625,0.010627,0.011144,64,499895
2015-07-27,0.011145,0.013687000000000001,0.010954,0.013622,447,398333
2015-07-28,0.013621000000000001,0.014650999999999999,0.01264,0.013018,434,486884
2015-07-29,0.013019,0.013022,0.011221,0.011244,176,465407
2015-07-30,0.011244,0.013625,0.011155,0.012943000000000001,194,402018
2015-07-31,0.012938999999999999,0.013397,0.011947,0.011947,248,462653
2015-08-01,0.011951,0.013833000000000002,0.010898999999999999,0.011126,394,427365
2015-08-02,0.011116,0.014232,0.009720999999999999,0.014216999999999999,364,397510
2015-08-03,0.014216999999999999,0.014272,0.009751000000000001,0.009751000000000001,117,508452
2015-08-04,0.009741,0.011574,0.008514,0.011574,262,348420
2015-08-05,0.011571,0.013055,0.010511,0.013026,368,413940
2015-08-06,0.013026,0.015077000000000002,0.010773999999999999,0.014457,501,466100
2015-08-07,0.014452000000000001,0.015506,0.011521,0.015503999999999999,407,517266
2015-08-08,0.015512,0.0173,0.013568,0.016030000000000003,447,555278
2015-08-09,0.016031,0.016495,0.01245,0.015244999999999998,362,573958
2015-08-10,0.015248,0.017279,0.014168,0.016232,1058,545998
2015-08-11,0.01403,0.016191,0.010971,0.015859,327,502456
2015-08-12,0.015859,0.018927,0.015444,0.015763,352,568169
2015-08-13,0.015763,0.016832,0.009909000000000001,0.016804,531,564849
2015-08-14,0.016811000000000003,0.017217,0.016556,0.016557,27,602479
2015-08-15,0.016555,0.016574000000000002,0.010348999999999999,0.015634000000000002,15,593410
2015-08-16,0.015636,0.015650999999999998,0.013916999999999999,0.014961000000000002,198,560539
2015-08-17,0.01496,0.015011000000000002,0.010424,0.010424,1794,536433
2015-08-18,0.010425,0.014203,0.008865999999999999,0.008865999999999999,192,373855
2015-08-19,0.008805,0.014986000000000001,0.008805,0.014966,183,315890
2015-08-20,0.014965000000000001,0.018036,0.012695,0.018035,530,537026
2015-08-21,0.018034,0.018035,0.009723,0.009736,148,647407
2015-08-22,0.009734,0.010502,0.009709,0.010029999999999999,258,349562
2015-08-23,0.010029000000000001,0.011987000000000001,0.008898999999999999,0.009915,454,360270
2015-08-24,0.009909999999999999,0.01287,0.009251,0.012595,302,356381
2015-08-25,0.012548,0.014184,0.011528,0.012669,302,451455
2015-08-26,0.012667,0.014433000000000001,0.012612,0.014406,279,455861
